policy,seed,step,value,b
none,6,92,0.0,0.02
none,6,93,0.0,0.02
none,6,94,0.0,0.02
none,6,95,0.0,0.02
none,6,96,0.0,0.02
none,6,97,0.0,0.02
none,6,98,0.0,0.02
none,6,99,0.0,0.02
none,6,100,0.0,0.02
none,6,101,0.0,0.02
none,6,102,0.0,0.02
none,6,103,0.0,0.02
none,6,104,0.0,0.02
none,6,105,0.0,0.02
none,6,106,0.0,0.02
none,6,107,0.0,0.02
none,6,108,0.0,0.02
none,6,109,0.0,0.02
none,6,110,0.0,0.02
none,6,111,0.0,0.02
none,6,112,0.0,0.02
none,6,113,0.0,0.02
none,6,114,0.0,0.02
none,6,115,0.0,0.02
none,6,116,0.0,0.02
none,6,117,0.0,0.02
none,6,118,0.0,0.02
none,6,119,0.0,0.02
none,6,120,0.0,0.02
none,6,121,0.0,0.02
none,6,122,0.0,0.02
none,6,123,0.0,0.02
none,6,124,0.0,0.02
none,6,125,0.0,0.02
none,6,126,0.0,0.02
none,6,127,0.0,0.02
none,6,128,0.0,0.02
none,6,129,0.0,0.02
none,6,130,0.0,0.02
none,6,131,0.0,0.02
none,6,132,0.0,0.02
none,6,133,0.0,0.02
none,6,134,0.0,0.02
none,6,135,0.0,0.02
none,6,136,0.0,0.02
none,6,137,0.0,0.02
none,6,138,0.0,0.02
none,6,139,0.0,0.02
none,6,140,0.0,0.02
none,6,141,0.0,0.02
none,6,142,0.0,0.02
none,6,143,0.0,0.02
none,6,144,0.0,0.02
none,6,145,0.0,0.02
none,6,146,0.0,0.02
none,6,147,0.0,0.02
none,6,148,0.0,0.02
none,6,149,0.0,0.02
none,6,150,0.0,0.02
none,7,0,0.1,0.02
none,7,1,0.07,0.02
none,7,2,0.03,0.02
none,7,3,0.02,0.02
none,7,4,0.0,0.02
none,7,5,0.0,0.02
none,7,6,0.0,0.02
none,7,7,0.0,0.02
none,7,8,0.0,0.02
none,7,9,0.0,0.02
none,7,10,0.0,0.02
none,7,11,0.0,0.02
none,7,12,0.0,0.02
none,7,13,0.0,0.02
none,7,14,0.0,0.02
none,7,15,0.0,0.02
none,7,16,0.0,0.02
none,7,17,0.0,0.02
none,7,18,0.0,0.02
none,7,19,0.0,0.02
none,7,20,0.0,0.02
none,7,21,0.0,0.02
none,7,22,0.0,0.02
none,7,23,0.0,0.02
none,7,24,0.0,0.02
none,7,25,0.0,0.02
none,7,26,0.0,0.02
none,7,27,0.0,0.02
none,7,28,0.0,0.02
none,7,29,0.0,0.02
none,7,30,0.0,0.02
none,7,31,0.0,0.02
none,7,32,0.0,0.02
none,7,33,0.0,0.02
none,7,34,0.0,0.02
none,7,35,0.0,0.02
none,7,36,0.0,0.02
none,7,37,0.0,0.02
none,7,38,0.0,0.02
none,7,39,0.0,0.02
none,7,40,0.0,0.02
none,7,41,0.0,0.02
none,7,42,0.0,0.02
none,7,43,0.0,0.02
none,7,44,0.0,0.02
none,7,45,0.0,0.02
none,7,46,0.0,0.02
none,7,47,0.0,0.02
none,7,48,0.0,0.02
none,7,49,0.0,0.02
none,7,50,0.0,0.02
none,7,51,0.0,0.02
none,7,52,0.0,0.02
none,7,53,0.0,0.02
none,7,54,0.0,0.02
none,7,55,0.0,0.02
none,7,56,0.0,0.02
none,7,57,0.0,0.02
none,7,58,0.0,0.02
none,7,59,0.0,0.02
none,7,60,0.0,0.02
none,7,61,0.0,0.02
none,7,62,0.0,0.02
none,7,63,0.0,0.02
none,7,64,0.0,0.02
none,7,65,0.0,0.02
none,7,66,0.0,0.02
none,7,67,0.0,0.02
none,7,68,0.0,0.02
none,7,69,0.0,0.02
none,7,70,0.0,0.02
none,7,71,0.0,0.02
none,7,72,0.0,0.02
none,7,73,0.0,0.02
none,7,74,0.0,0.02
none,7,75,0.0,0.02
none,7,76,0.0,0.02
none,7,77,0.0,0.02
none,7,78,0.0,0.02
none,7,79,0.0,0.02
none,7,80,0.0,0.02
none,7,81,0.0,0.02
none,7,82,0.0,0.02
none,7,83,0.0,0.02
none,7,84,0.0,0.02
none,7,85,0.0,0.02
none,7,86,0.0,0.02
none,7,87,0.0,0.02
none,7,88,0.0,0.02
none,7,89,0.0,0.02
none,7,90,0.0,0.02
none,7,91,0.0,0.02
none,7,92,0.0,0.02
none,7,93,0.0,0.02
none,7,94,0.0,0.02
none,7,95,0.0,0.02
none,7,96,0.0,0.02
none,7,97,0.0,0.02
none,7,98,0.0,0.02
none,7,99,0.0,0.02
none,7,100,0.0,0.02
none,7,101,0.0,0.02
none,7,102,0.0,0.02
none,7,103,0.0,0.02
none,7,104,0.0,0.02
none,7,105,0.0,0.02
none,7,106,0.0,0.02
none,7,107,0.0,0.02
none,7,108,0.0,0.02
none,7,109,0.0,0.02
none,7,110,0.0,0.02
none,7,111,0.0,0.02
none,7,112,0.0,0.02
none,7,113,0.0,0.02
none,7,114,0.0,0.02
none,7,115,0.0,0.02
none,7,116,0.0,0.02
none,7,117,0.0,0.02
none,7,118,0.0,0.02
none,7,119,0.0,0.02
none,7,120,0.0,0.02
none,7,121,0.0,0.02
none,7,122,0.0,0.02
none,7,123,0.0,0.02
none,7,124,0.0,0.02
none,7,125,0.0,0.02
none,7,126,0.0,0.02
none,7,127,0.0,0.02
none,7,128,0.0,0.02
none,7,129,0.0,0.02
none,7,130,0.0,0.02
none,7,131,0.0,0.02
none,7,132,0.0,0.02
none,7,133,0.0,0.02
none,7,134,0.0,0.02
none,7,135,0.0,0.02
none,7,136,0.0,0.02
none,7,137,0.0,0.02
none,7,138,0.0,0.02
none,7,139,0.0,0.02
none,7,140,0.0,0.02
none,7,141,0.0,0.02
none,7,142,0.0,0.02
none,7,143,0.0,0.02
none,7,144,0.0,0.02
none,7,145,0.0,0.02
none,7,146,0.0,0.02
none,7,147,0.0,0.02
none,7,148,0.0,0.02
none,7,149,0.0,0.02
none,7,150,0.0,0.02
none,8,0,0.1,0.02
none,8,1,0.09,0.02
none,8,2,0.08,0.02
none,8,3,0.07,0.02
none,8,4,0.05,0.02
none,8,5,0.04,0.02
none,8,6,0.03,0.02
none,8,7,0.03,0.02
none,8,8,0.03,0.02
none,8,9,0.02,0.02
none,8,10,0.02,0.02
none,8,11,0.02,0.02
none,8,12,0.01,0.02
none,8,13,0.01,0.02
none,8,14,0.01,0.02
none,8,15,0.01,0.02
none,8,16,0.01,0.02
none,8,17,0.0,0.02
none,8,18,0.0,0.02
none,8,19,0.0,0.02
none,8,20,0.0,0.02
none,8,21,0.0,0.02
none,8,22,0.0,0.02
none,8,23,0.0,0.02
none,8,24,0.0,0.02
none,8,25,0.0,0.02
none,8,26,0.0,0.02
none,8,27,0.0,0.02
none,8,28,0.0,0.02
none,8,29,0.0,0.02
none,8,30,0.0,0.02
none,8,31,0.0,0.02
none,8,32,0.0,0.02
none,8,33,0.0,0.02
none,8,34,0.0,0.02
none,8,35,0.0,0.02
none,8,36,0.0,0.02
none,8,37,0.0,0.02
none,8,38,0.0,0.02
none,8,39,0.0,0.02
none,8,40,0.0,0.02
none,8,41,0.0,0.02
none,8,42,0.0,0.02
none,8,43,0.0,0.02
none,8,44,0.0,0.02
none,8,45,0.0,0.02
none,8,46,0.0,0.02
none,8,47,0.0,0.02
none,8,48,0.0,0.02
none,8,49,0.0,0.02
none,8,50,0.0,0.02
none,8,51,0.0,0.02
none,8,52,0.0,0.02
none,8,53,0.0,0.02
none,8,54,0.0,0.02
none,8,55,0.0,0.02
none,8,56,0.0,0.02
none,8,57,0.0,0.02
none,8,58,0.0,0.02
none,8,59,0.0,0.02
none,8,60,0.0,0.02
none,8,61,0.0,0.02
none,8,62,0.0,0.02
none,8,63,0.0,0.02
none,8,64,0.0,0.02
none,8,65,0.0,0.02
none,8,66,0.0,0.02
none,8,67,0.0,0.02
none,8,68,0.0,0.02
none,8,69,0.0,0.02
none,8,70,0.0,0.02
none,8,71,0.0,0.02
none,8,72,0.0,0.02
none,8,73,0.0,0.02
none,8,74,0.0,0.02
none,8,75,0.0,0.02
none,8,76,0.0,0.02
none,8,77,0.0,0.02
none,8,78,0.0,0.02
none,8,79,0.0,0.02
none,8,80,0.0,0.02
none,8,81,0.0,0.02
none,8,82,0.0,0.02
none,8,83,0.0,0.02
none,8,84,0.0,0.02
none,8,85,0.0,0.02
none,8,86,0.0,0.02
none,8,87,0.0,0.02
none,8,88,0.0,0.02
none,8,89,0.0,0.02
none,8,90,0.0,0.02
none,8,91,0.0,0.02
none,8,92,0.0,0.02
none,8,93,0.0,0.02
none,8,94,0.0,0.02
none,8,95,0.0,0.02
none,8,96,0.0,0.02
none,8,97,0.0,0.02
none,8,98,0.0,0.02
none,8,99,0.0,0.02
none,8,100,0.0,0.02
none,8,101,0.0,0.02
none,8,102,0.0,0.02
none,8,103,0.0,0.02
none,8,104,0.0,0.02
none,8,105,0.0,0.02
none,8,106,0.0,0.02
none,8,107,0.0,0.02
none,8,108,0.0,0.02
none,8,109,0.0,0.02
none,8,110,0.0,0.02
none,8,111,0.0,0.02
none,8,112,0.0,0.02
none,8,113,0.0,0.02
none,8,114,0.0,0.02
none,8,115,0.0,0.02
none,8,116,0.0,0.02
none,8,117,0.0,0.02
none,8,118,0.0,0.02
none,8,119,0.0,0.02
none,8,120,0.0,0.02
none,8,121,0.0,0.02
none,8,122,0.0,0.02
none,8,123,0.0,0.02
none,8,124,0.0,0.02
none,8,125,0.0,0.02
none,8,126,0.0,0.02
none,8,127,0.0,0.02
none,8,128,0.0,0.02
none,8,129,0.0,0.02
none,8,130,0.0,0.02
none,8,131,0.0,0.02
none,8,132,0.0,0.02
none,8,133,0.0,0.02
none,8,134,0.0,0.02
none,8,135,0.0,0.02
none,8,136,0.0,0.02
none,8,137,0.0,0.02
none,8,138,0.0,0.02
none,8,139,0.0,0.02
none,8,140,0.0,0.02
none,8,141,0.0,0.02
none,8,142,0.0,0.02
none,8,143,0.0,0.02
none,8,144,0.0,0.02
none,8,145,0.0,0.02
none,8,146,0.0,0.02
none,8,147,0.0,0.02
none,8,148,0.0,0.02
none,8,149,0.0,0.02
none,8,150,0.0,0.02
none,9,0,0.1,0.02
none,9,1,0.1,0.02
none,9,2,0.12,0.02
none,9,3,0.13,0.02
none,9,4,0.1,0.02
none,9,5,0.09,0.02
none,9,6,0.09,0.02
none,9,7,0.09,0.02
none,9,8,0.1,0.02
none,9,9,0.1,0.02
none,9,10,0.09,0.02
none,9,11,0.09,0.02
none,9,12,0.09,0.02
none,9,13,0.07,0.02
none,9,14,0.05,0.02
none,9,15,0.04,0.02
none,9,16,0.04,0.02
none,9,17,0.03,0.02
none,9,18,0.02,0.02
none,9,19,0.03,0.02
none,9,20,0.01,0.02
none,9,21,0.01,0.02
none,9,22,0.0,0.02
none,9,23,0.0,0.02
none,9,24,0.0,0.02
none,9,25,0.0,0.02
none,9,26,0.0,0.02
none,9,27,0.0,0.02
none,9,28,0.0,0.02
none,9,29,0.0,0.02
none,9,30,0.0,0.02
none,9,31,0.0,0.02
none,9,32,0.0,0.02
none,9,33,0.0,0.02
none,9,34,0.0,0.02
none,9,35,0.0,0.02
none,9,36,0.0,0.02
none,9,37,0.0,0.02
none,9,38,0.0,0.02
none,9,39,0.0,0.02
none,9,40,0.0,0.02
none,9,41,0.0,0.02
none,9,42,0.0,0.02
none,9,43,0.0,0.02
none,9,44,0.0,0.02
none,9,45,0.0,0.02
none,9,46,0.0,0.02
none,9,47,0.0,0.02
none,9,48,0.0,0.02
none,9,49,0.0,0.02
none,9,50,0.0,0.02
none,9,51,0.0,0.02
none,9,52,0.0,0.02
none,9,53,0.0,0.02
none,9,54,0.0,0.02
none,9,55,0.0,0.02
none,9,56,0.0,0.02
none,9,57,0.0,0.02
none,9,58,0.0,0.02
none,9,59,0.0,0.02
none,9,60,0.0,0.02
none,9,61,0.0,0.02
none,9,62,0.0,0.02
none,9,63,0.0,0.02
none,9,64,0.0,0.02
none,9,65,0.0,0.02
none,9,66,0.0,0.02
none,9,67,0.0,0.02
none,9,68,0.0,0.02
none,9,69,0.0,0.02
none,9,70,0.0,0.02
none,9,71,0.0,0.02
none,9,72,0.0,0.02
none,9,73,0.0,0.02
none,9,74,0.0,0.02
none,9,75,0.0,0.02
none,9,76,0.0,0.02
none,9,77,0.0,0.02
none,9,78,0.0,0.02
none,9,79,0.0,0.02
none,9,80,0.0,0.02
none,9,81,0.0,0.02
none,9,82,0.0,0.02
none,9,83,0.0,0.02
none,9,84,0.0,0.02
none,9,85,0.0,0.02
none,9,86,0.0,0.02
none,9,87,0.0,0.02
none,9,88,0.0,0.02
none,9,89,0.0,0.02
none,9,90,0.0,0.02
none,9,91,0.0,0.02
none,9,92,0.0,0.02
none,9,93,0.0,0.02
none,9,94,0.0,0.02
none,9,95,0.0,0.02
none,9,96,0.0,0.02
none,9,97,0.0,0.02
none,9,98,0.0,0.02
none,9,99,0.0,0.02
none,9,100,0.0,0.02
none,9,101,0.0,0.02
none,9,102,0.0,0.02
none,9,103,0.0,0.02
none,9,104,0.0,0.02
none,9,105,0.0,0.02
none,9,106,0.0,0.02
none,9,107,0.0,0.02
none,9,108,0.0,0.02
none,9,109,0.0,0.02
none,9,110,0.0,0.02
none,9,111,0.0,0.02
none,9,112,0.0,0.02
none,9,113,0.0,0.02
none,9,114,0.0,0.02
none,9,115,0.0,0.02
none,9,116,0.0,0.02
none,9,117,0.0,0.02
none,9,118,0.0,0.02
none,9,119,0.0,0.02
none,9,120,0.0,0.02
none,9,121,0.0,0.02
none,9,122,0.0,0.02
none,9,123,0.0,0.02
none,9,124,0.0,0.02
none,9,125,0.0,0.02
none,9,126,0.0,0.02
none,9,127,0.0,0.02
none,9,128,0.0,0.02
none,9,129,0.0,0.02
none,9,130,0.0,0.02
none,9,131,0.0,0.02
none,9,132,0.0,0.02
none,9,133,0.0,0.02
none,9,134,0.0,0.02
none,9,135,0.0,0.02
none,9,136,0.0,0.02
none,9,137,0.0,0.02
none,9,138,0.0,0.02
none,9,139,0.0,0.02
none,9,140,0.0,0.02
none,9,141,0.0,0.02
none,9,142,0.0,0.02
none,9,143,0.0,0.02
none,9,144,0.0,0.02
none,9,145,0.0,0.02
none,9,146,0.0,0.02
none,9,147,0.0,0.02
none,9,148,0.0,0.02
none,9,149,0.0,0.02
none,9,150,0.0,0.02
none,10,0,0.1,0.02
none,10,1,0.1,0.02
none,10,2,0.06,0.02
none,10,3,0.06,0.02
none,10,4,0.04,0.02
none,10,5,0.04,0.02
none,10,6,0.04,0.02
none,10,7,0.04,0.02
none,10,8,0.03,0.02
none,10,9,0.04,0.02
none,10,10,0.04,0.02
none,10,11,0.03,0.02
none,10,12,0.01,0.02
none,10,13,0.0,0.02
none,10,14,0.0,0.02
none,10,15,0.0,0.02
none,10,16,0.0,0.02
none,10,17,0.0,0.02
none,10,18,0.0,0.02
none,10,19,0.0,0.02
none,10,20,0.0,0.02
none,10,21,0.0,0.02
none,10,22,0.0,0.02
none,10,23,0.0,0.02
none,10,24,0.0,0.02
none,10,25,0.0,0.02
none,10,26,0.0,0.02
none,10,27,0.0,0.02
none,10,28,0.0,0.02
none,10,29,0.0,0.02
none,10,30,0.0,0.02
none,10,31,0.0,0.02
none,10,32,0.0,0.02
none,10,33,0.0,0.02
none,10,34,0.0,0.02
none,10,35,0.0,0.02
none,10,36,0.0,0.02
none,10,37,0.0,0.02
none,10,38,0.0,0.02
none,10,39,0.0,0.02
none,10,40,0.0,0.02
none,10,41,0.0,0.02
none,10,42,0.0,0.02
none,10,43,0.0,0.02
none,10,44,0.0,0.02
none,10,45,0.0,0.02
none,10,46,0.0,0.02
none,10,47,0.0,0.02
none,10,48,0.0,0.02
none,10,49,0.0,0.02
none,10,50,0.0,0.02
none,10,51,0.0,0.02
none,10,52,0.0,0.02
none,10,53,0.0,0.02
none,10,54,0.0,0.02
none,10,55,0.0,0.02
none,10,56,0.0,0.02
none,10,57,0.0,0.02
none,10,58,0.0,0.02
none,10,59,0.0,0.02
none,10,60,0.0,0.02
none,10,61,0.0,0.02
none,10,62,0.0,0.02
none,10,63,0.0,0.02
none,10,64,0.0,0.02
none,10,65,0.0,0.02
none,10,66,0.0,0.02
none,10,67,0.0,0.02
none,10,68,0.0,0.02
none,10,69,0.0,0.02
none,10,70,0.0,0.02
none,10,71,0.0,0.02
none,10,72,0.0,0.02
none,10,73,0.0,0.02
none,10,74,0.0,0.02
none,10,75,0.0,0.02
none,10,76,0.0,0.02
none,10,77,0.0,0.02
none,10,78,0.0,0.02
none,10,79,0.0,0.02
none,10,80,0.0,0.02
none,10,81,0.0,0.02
none,10,82,0.0,0.02
none,10,83,0.0,0.02
none,10,84,0.0,0.02
none,10,85,0.0,0.02
none,10,86,0.0,0.02
none,10,87,0.0,0.02
none,10,88,0.0,0.02
none,10,89,0.0,0.02
none,10,90,0.0,0.02
none,10,91,0.0,0.02
none,10,92,0.0,0.02
none,10,93,0.0,0.02
none,10,94,0.0,0.02
none,10,95,0.0,0.02
none,10,96,0.0,0.02
none,10,97,0.0,0.02
none,10,98,0.0,0.02
none,10,99,0.0,0.02
none,10,100,0.0,0.02
none,10,101,0.0,0.02
none,10,102,0.0,0.02
none,10,103,0.0,0.02
none,10,104,0.0,0.02
none,10,105,0.0,0.02
none,10,106,0.0,0.02
none,10,107,0.0,0.02
none,10,108,0.0,0.02
none,10,109,0.0,0.02
none,10,110,0.0,0.02
none,10,111,0.0,0.02
none,10,112,0.0,0.02
none,10,113,0.0,0.02
none,10,114,0.0,0.02
none,10,115,0.0,0.02
none,10,116,0.0,0.02
none,10,117,0.0,0.02
none,10,118,0.0,0.02
none,10,119,0.0,0.02
none,10,120,0.0,0.02
none,10,121,0.0,0.02
none,10,122,0.0,0.02
none,10,123,0.0,0.02
none,10,124,0.0,0.02
none,10,125,0.0,0.02
none,10,126,0.0,0.02
none,10,127,0.0,0.02
none,10,128,0.0,0.02
none,10,129,0.0,0.02
none,10,130,0.0,0.02
none,10,131,0.0,0.02
none,10,132,0.0,0.02
none,10,133,0.0,0.02
none,10,134,0.0,0.02
none,10,135,0.0,0.02
none,10,136,0.0,0.02
none,10,137,0.0,0.02
none,10,138,0.0,0.02
none,10,139,0.0,0.02
none,10,140,0.0,0.02
none,10,141,0.0,0.02
none,10,142,0.0,0.02
none,10,143,0.0,0.02
none,10,144,0.0,0.02
none,10,145,0.0,0.02
none,10,146,0.0,0.02
none,10,147,0.0,0.02
none,10,148,0.0,0.02
none,10,149,0.0,0.02
none,10,150,0.0,0.02
none,11,0,0.1,0.02
none,11,1,0.09,0.02
none,11,2,0.06,0.02
none,11,3,0.06,0.02
none,11,4,0.04,0.02
none,11,5,0.05,0.02
none,11,6,0.04,0.02
none,11,7,0.03,0.02
none,11,8,0.03,0.02
none,11,9,0.02,0.02
none,11,10,0.02,0.02
none,11,11,0.01,0.02
none,11,12,0.0,0.02
none,11,13,0.0,0.02
none,11,14,0.0,0.02
none,11,15,0.0,0.02
none,11,16,0.0,0.02
none,11,17,0.0,0.02
none,11,18,0.0,0.02
none,11,19,0.0,0.02
none,11,20,0.0,0.02
none,11,21,0.0,0.02
none,11,22,0.0,0.02
none,11,23,0.0,0.02
none,11,24,0.0,0.02
none,11,25,0.0,0.02
none,11,26,0.0,0.02
none,11,27,0.0,0.02
none,11,28,0.0,0.02
none,11,29,0.0,0.02
none,11,30,0.0,0.02
none,11,31,0.0,0.02
none,11,32,0.0,0.02
none,11,33,0.0,0.02
none,11,34,0.0,0.02
none,11,35,0.0,0.02
none,11,36,0.0,0.02
none,11,37,0.0,0.02
none,11,38,0.0,0.02
none,11,39,0.0,0.02
none,11,40,0.0,0.02
none,11,41,0.0,0.02
none,11,42,0.0,0.02
none,11,43,0.0,0.02
none,11,44,0.0,0.02
none,11,45,0.0,0.02
none,11,46,0.0,0.02
none,11,47,0.0,0.02
none,11,48,0.0,0.02
none,11,49,0.0,0.02
none,11,50,0.0,0.02
none,11,51,0.0,0.02
none,11,52,0.0,0.02
none,11,53,0.0,0.02
none,11,54,0.0,0.02
none,11,55,0.0,0.02
none,11,56,0.0,0.02
none,11,57,0.0,0.02
none,11,58,0.0,0.02
none,11,59,0.0,0.02
none,11,60,0.0,0.02
none,11,61,0.0,0.02
none,11,62,0.0,0.02
none,11,63,0.0,0.02
none,11,64,0.0,0.02
none,11,65,0.0,0.02
none,11,66,0.0,0.02
none,11,67,0.0,0.02
none,11,68,0.0,0.02
none,11,69,0.0,0.02
none,11,70,0.0,0.02
none,11,71,0.0,0.02
none,11,72,0.0,0.02
none,11,73,0.0,0.02
none,11,74,0.0,0.02
none,11,75,0.0,0.02
none,11,76,0.0,0.02
none,11,77,0.0,0.02
none,11,78,0.0,0.02
none,11,79,0.0,0.02
none,11,80,0.0,0.02
none,11,81,0.0,0.02
none,11,82,0.0,0.02
none,11,83,0.0,0.02
none,11,84,0.0,0.02
none,11,85,0.0,0.02
none,11,86,0.0,0.02
none,11,87,0.0,0.02
none,11,88,0.0,0.02
none,11,89,0.0,0.02
none,11,90,0.0,0.02
none,11,91,0.0,0.02
none,11,92,0.0,0.02
none,11,93,0.0,0.02
none,11,94,0.0,0.02
none,11,95,0.0,0.02
none,11,96,0.0,0.02
none,11,97,0.0,0.02
none,11,98,0.0,0.02
none,11,99,0.0,0.02
none,11,100,0.0,0.02
none,11,101,0.0,0.02
none,11,102,0.0,0.02
none,11,103,0.0,0.02
none,11,104,0.0,0.02
none,11,105,0.0,0.02
none,11,106,0.0,0.02
none,11,107,0.0,0.02
none,11,108,0.0,0.02
none,11,109,0.0,0.02
none,11,110,0.0,0.02
none,11,111,0.0,0.02
none,11,112,0.0,0.02
none,11,113,0.0,0.02
none,11,114,0.0,0.02
none,11,115,0.0,0.02
none,11,116,0.0,0.02
none,11,117,0.0,0.02
none,11,118,0.0,0.02
none,11,119,0.0,0.02
none,11,120,0.0,0.02
none,11,121,0.0,0.02
none,11,122,0.0,0.02
none,11,123,0.0,0.02
none,11,124,0.0,0.02
none,11,125,0.0,0.02
none,11,126,0.0,0.02
none,11,127,0.0,0.02
none,11,128,0.0,0.02
none,11,129,0.0,0.02
none,11,130,0.0,0.02
none,11,131,0.0,0.02
none,11,132,0.0,0.02
none,11,133,0.0,0.02
none,11,134,0.0,0.02
none,11,135,0.0,0.02
none,11,136,0.0,0.02
none,11,137,0.0,0.02
none,11,138,0.0,0.02
none,11,139,0.0,0.02
none,11,140,0.0,0.02
none,11,141,0.0,0.02
none,11,142,0.0,0.02
none,11,143,0.0,0.02
none,11,144,0.0,0.02
none,11,145,0.0,0.02
none,11,146,0.0,0.02
none,11,147,0.0,0.02
none,11,148,0.0,0.02
none,11,149,0.0,0.02
none,11,150,0.0,0.02
none,12,0,0.1,0.02
none,12,1,0.09,0.02
none,12,2,0.06,0.02
none,12,3,0.08,0.02
none,12,4,0.09,0.02
none,12,5,0.09,0.02
none,12,6,0.06,0.02
none,12,7,0.07,0.02
none,12,8,0.05,0.02
none,12,9,0.06,0.02
none,12,10,0.05,0.02
none,12,11,0.06,0.02
none,12,12,0.04,0.02
none,12,13,0.03,0.02
none,12,14,0.03,0.02
none,12,15,0.03,0.02
none,12,16,0.04,0.02
none,12,17,0.03,0.02
none,12,18,0.02,0.02
none,12,19,0.02,0.02
none,12,20,0.02,0.02
none,12,21,0.0,0.02
none,12,22,0.0,0.02
none,12,23,0.0,0.02
none,12,24,0.0,0.02
none,12,25,0.0,0.02
none,12,26,0.0,0.02
none,12,27,0.0,0.02
none,12,28,0.0,0.02
none,12,29,0.0,0.02
none,12,30,0.0,0.02
none,12,31,0.0,0.02
none,12,32,0.0,0.02
none,12,33,0.0,0.02
none,12,34,0.0,0.02
none,12,35,0.0,0.02
none,12,36,0.0,0.02
none,12,37,0.0,0.02
none,12,38,0.0,0.02
none,12,39,0.0,0.02
none,12,40,0.0,0.02
none,12,41,0.0,0.02
none,12,42,0.0,0.02
none,12,43,0.0,0.02
none,12,44,0.0,0.02
none,12,45,0.0,0.02
none,12,46,0.0,0.02
none,12,47,0.0,0.02
none,12,48,0.0,0.02
none,12,49,0.0,0.02
none,12,50,0.0,0.02
none,12,51,0.0,0.02
none,12,52,0.0,0.02
none,12,53,0.0,0.02
none,12,54,0.0,0.02
none,12,55,0.0,0.02
none,12,56,0.0,0.02
none,12,57,0.0,0.02
none,12,58,0.0,0.02
none,12,59,0.0,0.02
none,12,60,0.0,0.02
none,12,61,0.0,0.02
none,12,62,0.0,0.02
none,12,63,0.0,0.02
none,12,64,0.0,0.02
none,12,65,0.0,0.02
none,12,66,0.0,0.02
none,12,67,0.0,0.02
none,12,68,0.0,0.02
none,12,69,0.0,0.02
none,12,70,0.0,0.02
none,12,71,0.0,0.02
none,12,72,0.0,0.02
none,12,73,0.0,0.02
none,12,74,0.0,0.02
none,12,75,0.0,0.02
none,12,76,0.0,0.02
none,12,77,0.0,0.02
none,12,78,0.0,0.02
none,12,79,0.0,0.02
none,12,80,0.0,0.02
none,12,81,0.0,0.02
none,12,82,0.0,0.02
none,12,83,0.0,0.02
none,12,84,0.0,0.02
none,12,85,0.0,0.02
none,12,86,0.0,0.02
none,12,87,0.0,0.02
none,12,88,0.0,0.02
none,12,89,0.0,0.02
none,12,90,0.0,0.02
none,12,91,0.0,0.02
none,12,92,0.0,0.02
none,12,93,0.0,0.02
none,12,94,0.0,0.02
none,12,95,0.0,0.02
none,12,96,0.0,0.02
none,12,97,0.0,0.02
none,12,98,0.0,0.02
none,12,99,0.0,0.02
none,12,100,0.0,0.02
none,12,101,0.0,0.02
none,12,102,0.0,0.02
none,12,103,0.0,0.02
none,12,104,0.0,0.02
none,12,105,0.0,0.02
none,12,106,0.0,0.02
none,12,107,0.0,0.02
none,12,108,0.0,0.02
none,12,109,0.0,0.02
none,12,110,0.0,0.02
none,12,111,0.0,0.02
none,12,112,0.0,0.02
none,12,113,0.0,0.02
none,12,114,0.0,0.02
none,12,115,0.0,0.02
none,12,116,0.0,0.02
none,12,117,0.0,0.02
none,12,118,0.0,0.02
none,12,119,0.0,0.02
none,12,120,0.0,0.02
none,12,121,0.0,0.02
none,12,122,0.0,0.02
none,12,123,0.0,0.02
none,12,124,0.0,0.02
none,12,125,0.0,0.02
none,12,126,0.0,0.02
none,12,127,0.0,0.02
none,12,128,0.0,0.02
none,12,129,0.0,0.02
none,12,130,0.0,0.02
none,12,131,0.0,0.02
none,12,132,0.0,0.02
none,12,133,0.0,0.02
none,12,134,0.0,0.02
none,12,135,0.0,0.02
none,12,136,0.0,0.02
none,12,137,0.0,0.02
none,12,138,0.0,0.02
none,12,139,0.0,0.02
none,12,140,0.0,0.02
none,12,141,0.0,0.02
none,12,142,0.0,0.02
none,12,143,0.0,0.02
none,12,144,0.0,0.02
none,12,145,0.0,0.02
none,12,146,0.0,0.02
none,12,147,0.0,0.02
none,12,148,0.0,0.02
none,12,149,0.0,0.02
none,12,150,0.0,0.02
none,13,0,0.1,0.02
none,13,1,0.08,0.02
none,13,2,0.06,0.02
none,13,3,0.06,0.02
none,13,4,0.06,0.02
none,13,5,0.07,0.02
none,13,6,0.07,0.02
none,13,7,0.09,0.02
none,13,8,0.09,0.02
none,13,9,0.09,0.02
none,13,10,0.06,0.02
none,13,11,0.05,0.02
none,13,12,0.05,0.02
none,13,13,0.04,0.02
none,13,14,0.04,0.02
none,13,15,0.06,0.02
none,13,16,0.05,0.02
none,13,17,0.05,0.02
none,13,18,0.03,0.02
none,13,19,0.05,0.02
none,13,20,0.05,0.02
none,13,21,0.05,0.02
none,13,22,0.04,0.02
none,13,23,0.04,0.02
none,13,24,0.02,0.02
none,13,25,0.0,0.02
none,13,26,0.0,0.02
none,13,27,0.0,0.02
none,13,28,0.0,0.02
none,13,29,0.0,0.02
none,13,30,0.0,0.02
none,13,31,0.0,0.02
none,13,32,0.0,0.02
none,13,33,0.0,0.02
